name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
la paz mexico,2019-04-16,29.4,5.1,20.3,28.6,3.3,19.9,5.2,41.4,0,0,0,,0,0,,28.3,138,1007.2,18.3,7.9,339.2,29.2,10,,2019-04-16T07:17:39,2019-04-16T19:53:53,0.44,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,MMMX,76675099999,76685099999,MMTO"
la paz mexico,2019-04-17,34,8.1,21.1,31.7,8.1,20.7,4.2,36.2,0,0,0,,0,0,46.4,23,169.3,1005.9,20.6,8.9,327.7,28.3,10,,2019-04-17T07:16:54,2019-04-17T19:54:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMTO,MMMX,76685099999"
la paz mexico,2019-04-18,35,9.1,21.3,32.7,8.6,20.9,4,35.9,0,0,0,,0,0,28.8,24.1,237.5,1002.7,17.6,10.5,340,29.4,10,,2019-04-18T07:16:09,2019-04-18T19:54:28,0.49,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-04-19,30.9,9.1,18.5,29.2,8.6,18.5,4.9,42.5,0.389,100,4.17,rain,0,0,21.6,21.8,16,1009.2,48.3,11.1,331.2,28.6,10,,2019-04-19T07:15:26,2019-04-19T19:54:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-04-20,30.3,5.1,18.9,28.3,5.1,18.5,1.8,37,0,0,0,,0,0,25.2,26.9,9.2,1011.9,23.8,11.9,346.6,29.9,10,,2019-04-20T07:14:42,2019-04-20T19:55:03,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2019-04-21,30.6,8,19.8,28.6,8,19.6,2.4,34.6,0,0,0,,0,0,25.2,24.7,192.1,1008.7,17.7,11.6,346.5,29.8,10,,2019-04-21T07:14:00,2019-04-21T19:55:21,0.53,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,76685099999,MMMX"
la paz mexico,2019-04-22,28.8,10,20,27.3,10,19.8,5.7,42.5,1.86,100,8.33,rain,0,0,40.7,24.1,72.6,1006.9,40,9.9,335.9,29.1,10,,2019-04-22T07:13:18,2019-04-22T19:55:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMMX"
la paz mexico,2019-04-23,28.6,9,20.5,27.3,9,20.3,5.3,41.4,0,0,0,,0,0,40.7,22.3,80.6,1006.2,40.9,9.8,331.3,28.5,10,,2019-04-23T07:12:37,2019-04-23T19:55:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-04-24,27.8,7.1,20.5,26.6,7.1,20.2,4.1,38,0,0,0,,0,0,39.6,33.4,194.5,1005.1,45.4,9.2,324.7,28.2,10,,2019-04-24T07:11:56,2019-04-24T19:56:17,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,76675099999,76685099999,MMMX,MMTO"
la paz mexico,2019-04-25,34,3.1,20.2,31.5,3.1,19.8,0.2,29.9,0,0,0,,0,0,42.5,17,156,1005.9,46.2,10.1,331,28.3,10,,2019-04-25T07:11:16,2019-04-25T19:56:36,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-04-26,30.7,8.1,18.4,28.8,8.1,18.2,5.1,44.6,0.051,100,4.17,rain,0,0,21.6,24.5,8.3,1009.3,39.7,7.7,304,26.2,10,,2019-04-26T07:10:37,2019-04-26T19:56:55,0.73,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-04-27,29.1,9,19.7,27.4,9,19.6,6.2,45.3,0.007,100,4.17,rain,0,0,25.2,19.4,262.9,1009.7,42.6,7.2,325.4,28.2,10,,2019-04-27T07:09:58,2019-04-27T19:57:15,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76685099999,76675099999"
la paz mexico,2019-04-28,33,8,20.2,31.2,8,20.1,7.8,47.9,2.093,100,8.33,rain,0,0,,29.2,344.7,1006.8,72.6,6.5,273.4,23.6,9,,2019-04-28T07:09:21,2019-04-28T19:57:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMTO,76685099999,MMMX"
la paz mexico,2019-04-29,26.3,9.4,19,26.3,9.4,19,8.4,53.2,11.023,100,12.5,rain,0,0,,22.3,72.9,1008.7,83.1,7.1,266.5,23.1,10,,2019-04-29T07:08:44,2019-04-29T19:57:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76685099999,76675099999"
la paz mexico,2019-04-30,34,8.1,18.2,32.1,8.1,18,9.1,60.8,21.282,100,8.33,rain,0,0,44.6,33.5,40.2,1009.2,48,8.5,300.4,25.9,10,,2019-04-30T07:08:08,2019-04-30T19:58:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMMX,76675099999,MMTO"
la paz mexico,2019-05-01,35,8.1,19.5,32.8,8.1,19.2,8.1,53.3,0.634,100,16.67,rain,0,0,27.7,25.9,80.5,1008.6,32.7,11.9,325.5,28.1,10,,2019-05-01T07:07:32,2019-05-01T19:58:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-05-02,28,10.8,20.9,27,10.8,20.8,6.7,43.5,0.802,100,8.33,rain,0,0,,35.6,33.2,1007.5,53.6,13.6,321,27.7,10,,2019-05-02T07:06:58,2019-05-02T19:58:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76681099999,76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,76675099999,76685099999,MMMX,MMTO"
la paz mexico,2019-05-03,28.3,8,19.6,27.6,8,19.5,6.5,46.2,0.06,100,4.17,rain,0,0,18,27.5,162.9,1005.7,41.7,10.5,325.4,28.1,10,,2019-05-03T07:06:24,2019-05-03T19:59:17,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-04,27.3,8.1,20.7,26.6,7.4,20.6,6,42.9,0.475,100,4.17,rain,0,0,18,14.3,190.6,1004.4,60.2,9.2,298.2,25.8,10,,2019-05-04T07:05:51,2019-05-04T19:59:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-05-05,28.2,11.4,20.4,26.8,11.4,20.3,5.7,41,0.51,100,8.33,rain,0,0,32.4,28.2,160.5,1004.6,55.5,10.1,274.8,23.8,9,,2019-05-05T07:05:19,2019-05-05T19:59:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,remote,76683099999,MMTO,76675099999,76685099999,MMMX"
la paz mexico,2019-05-06,27.1,6.1,19.7,26.6,5.1,19.5,6,45.6,0,0,0,,0,0,39.6,217,102.3,1007.2,54.3,8.9,322.4,27.8,10,,2019-05-06T07:04:48,2019-05-06T20:00:21,0.01,Partially cloudy,Partly cloudy throughout the day.,wind,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-05-07,35,5.1,21.3,32.4,5.1,20.9,2.9,34.8,0,0,0,,0,0,36,22.3,167.3,1006,24.9,8.5,326.3,28.4,10,,2019-05-07T07:04:18,2019-05-07T20:00:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2019-05-08,29.4,5.1,21.2,27.7,4,20.6,-1.4,28.9,0,0,0,,0,0,50.4,27.2,235.3,1003.9,0.1,10.9,341.2,29.5,10,,2019-05-08T07:03:49,2019-05-08T20:01:05,0.07,Clear,Clear conditions throughout the day.,clear-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMMX,MMTO"
la paz mexico,2019-05-09,29,5,20.4,27.4,5,20.2,-3.6,23.7,0,0,0,,0,0,39.6,25.9,241.2,1004.2,40.5,10.3,338.3,29,10,,2019-05-09T07:03:21,2019-05-09T20:01:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-10,30.3,7.9,21.6,29,7.9,21.1,-2.7,23.9,0,0,0,,0,0,36,27,214.6,1002.9,16.6,11.3,336.7,28.9,10,,2019-05-10T07:02:53,2019-05-10T20:01:50,0.16,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-05-11,29.4,10.1,20.4,27.8,10.1,20,1.2,31.9,0,0,0,,0,0,32.4,21.8,76.7,1004.8,28,6.2,323.6,27.9,10,,2019-05-11T07:02:27,2019-05-11T20:02:12,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2019-05-12,29.5,7.1,20.5,27.9,7.1,20.2,4.5,40,0,0,0,,0,0,18,21.2,146.9,1004.3,27.1,5.1,273,23.6,8,,2019-05-12T07:02:02,2019-05-12T20:02:35,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76685099999,76675099999,MMTO,MMMX"
la paz mexico,2019-05-13,28.9,7,20.7,27.8,7,20.4,2.9,34.2,0,0,0,,0,0,43.2,22.3,168.9,1004.7,35,5.3,295.7,25.5,9,,2019-05-13T07:01:37,2019-05-13T20:02:58,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,MMTO,76675099999"
la paz mexico,2019-05-14,30.4,7.1,21.2,28.5,6.3,20.8,1.8,31.1,0,0,0,,0,0,32.4,18.2,152.3,1005.3,23.3,6.4,307.2,26.4,10,,2019-05-14T07:01:14,2019-05-14T20:03:21,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-05-15,31.2,7.1,19.8,29.1,7.1,19.5,6.2,45.5,0.19,100,4.17,rain,0,0,55.4,28.7,38.7,1005.8,38,5.9,308.2,26.7,10,,2019-05-15T07:00:51,2019-05-15T20:03:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-16,28,8.1,19,27.2,6.4,18.9,8.2,52.7,4.254,100,20.83,rain,0,0,40.7,29.5,343.8,1008,46.7,5.2,291.2,25.1,10,,2019-05-16T07:00:30,2019-05-16T20:04:08,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-05-17,32,12,18.3,30.5,12,18.2,9.1,58.9,3.44,100,16.67,rain,0,0,,36.1,261.7,1009,57.2,6.8,278.2,24.1,9,,2019-05-17T07:00:09,2019-05-17T20:04:31,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76685099999,76675099999"
la paz mexico,2019-05-18,32,9.6,20.5,30.7,9.6,20.2,7.9,49.6,0.521,100,4.17,rain,0,0,43.2,14.9,152.2,1006.6,49.8,8.9,325.3,28.2,10,,2019-05-18T06:59:50,2019-05-18T20:04:55,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMMX,76685099999,MMTO"
la paz mexico,2019-05-19,29,12.1,20.7,27.3,12.1,20.3,6.5,47.5,0.246,100,8.33,rain,0,0,38.9,20.1,44.1,1005.5,31.5,9.8,327.8,28.3,10,,2019-05-19T06:59:31,2019-05-19T20:05:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,MMCB,76680099999,remote,76683099999,MMTO,76675099999,MMMX"
la paz mexico,2019-05-20,30,11,21.8,28.9,11,21.5,6.8,42.9,21.1,100,12.5,rain,0,0,50,18.4,182.9,1005,44.6,9.4,333.2,28.8,10,,2019-05-20T06:59:14,2019-05-20T20:05:42,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-21,34,8.1,20.8,32.5,8.1,20.5,7.4,46.1,8.19,100,12.5,rain,0,0,46.4,26.2,194.7,1003.2,27.5,9,333.1,28.7,10,,2019-05-21T06:58:58,2019-05-21T20:06:06,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-05-22,32,11.1,20.9,30.5,11.1,20.6,7.2,46.6,0.438,100,8.33,rain,0,0,14.4,20.2,90.9,1004.8,50.5,10.9,336,29,10,,2019-05-22T06:58:42,2019-05-22T20:06:30,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-05-23,31.8,11,21.8,29.7,11,21.4,6.2,41.2,1.89,100,12.5,rain,0,0,35.3,32.7,55.7,1003.9,43.8,9.4,317.5,27.5,10,,2019-05-23T06:58:28,2019-05-23T20:06:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,MMMX,76685099999"
la paz mexico,2019-05-24,30,10.1,19.4,28.9,10.1,19.3,9.9,57.1,0.831,100,8.33,rain,0,0,,16.6,100,1006.9,70.6,8,267.2,23.1,9,,2019-05-24T06:58:15,2019-05-24T20:07:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-05-25,27.8,12.1,20.3,26.7,12.1,20.2,8.4,49.8,0,0,0,,0,0,18,31.7,1.4,1007.3,62.7,8.7,330,28.5,10,,2019-05-25T06:58:03,2019-05-25T20:07:41,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-26,33,10.1,21.2,31.7,10.1,20.9,9.2,49.7,0,0,0,,0,0,18,28.8,338.6,1006.9,53.9,12.4,353.6,30.4,10,,2019-05-26T06:57:52,2019-05-26T20:08:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,76675099999,MMMX"
la paz mexico,2019-05-27,27.1,12,20.2,26.3,12,20.1,8.8,51.7,0.487,100,4.17,rain,0,0,,27.3,78,1006.2,63,10.8,355.3,30.7,10,,2019-05-27T06:57:41,2019-05-27T20:08:28,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,76685099999,MMMX"
la paz mexico,2019-05-28,27.7,13,20.3,26.6,13,20.2,10.1,56.6,3.596,100,16.67,rain,0,0,38.9,21.4,73.2,1002.7,59.9,8.6,323,27.7,10,,2019-05-28T06:57:32,2019-05-28T20:08:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76675099999,76685099999,MMTO,MMMX"
la paz mexico,2019-05-29,30,12.6,21.1,30,12.6,21,11.6,58.9,0.487,100,4.17,rain,0,0,53.6,25.9,112.5,1002.1,68.3,8.1,295.9,25.4,10,,2019-05-29T06:57:24,2019-05-29T20:09:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-05-30,32,14.1,22,31.5,14.1,21.8,10.5,52.6,4.368,100,8.33,rain,0,0,40,29.2,69.9,1003.8,67.3,9.1,306,26.3,10,,2019-05-30T06:57:17,2019-05-30T20:09:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-05-31,26,15.1,20.1,26,15.1,20.1,10.7,58.2,0.065,100,4.17,rain,0,0,18,24.1,69.3,1005.5,70.2,9.9,262.4,22.9,10,,2019-05-31T06:57:11,2019-05-31T20:10:01,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-06-01,28,13.1,19.3,28,13.1,19.3,10.6,59.5,35.789,100,16.67,rain,0,0,21.6,25.2,18.3,1005.9,70.6,14.3,257.9,22.2,9,,2019-06-01T06:57:06,2019-06-01T20:10:24,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-06-02,23.5,12.9,18.9,23.5,12.9,18.9,11.2,62.7,1.1,100,25,rain,0,0,21.6,22.1,19.5,1006.4,73,15.8,241.7,20.9,9,,2019-06-02T06:57:02,2019-06-02T20:10:46,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,MMCB,76680099999,MMTO,76675099999,76685099999"
la paz mexico,2019-06-03,28,9.1,18.4,28.2,9.1,18.4,11.6,66.1,13.825,100,12.5,rain,0,0,18,22.2,5.8,1007.5,82.3,13.8,236,20.2,8,,2019-06-03T06:56:59,2019-06-03T20:11:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,MMTO,76685099999"
la paz mexico,2019-06-04,23.8,12,17.9,23.8,12,17.9,13.7,78.4,14.613,100,20.83,rain,0,0,,19.6,84.8,1008,83.3,9.2,176.2,15.2,6,,2019-06-04T06:56:57,2019-06-04T20:11:30,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,MMMX,76685099999"
la paz mexico,2019-06-05,24,14,17.8,24,14,17.8,13.7,78.5,17.43,100,25,rain,0,0,44.6,22.2,120,1009,82.2,10.7,282.3,24.4,10,,2019-06-05T06:56:56,2019-06-05T20:11:52,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2019-06-06,25.7,12,17.5,25.7,12,17.5,13,77.6,51.872,100,54.17,rain,0,0,,29.1,275.9,1011.2,77.3,8.9,198.3,17.2,7,,2019-06-06T06:56:56,2019-06-06T20:12:13,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2019-06-07,28,11.1,18,28.5,11.1,18,12.5,72.6,6.16,100,33.33,rain,0,0,33.5,33.5,44,1008.9,74.4,10.6,260.6,22.5,9,,2019-06-07T06:56:57,2019-06-07T20:12:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76685099999,76675099999,MMTO"
la paz mexico,2019-06-08,28,13.9,20.5,27,13.9,20.4,11.9,63,0.3,100,12.5,rain,0,0,18,26.3,36.5,1008.2,71.9,12.8,283.4,24.4,9,,2019-06-08T06:56:59,2019-06-08T20:12:55,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76675099999,76685099999"
la paz mexico,2019-06-09,31,10.1,20.2,31.4,10.1,20.1,9.6,55.4,0,0,0,,0,0,21.6,21.5,39.1,1008.2,35.1,12.6,337.1,29.1,10,,2019-06-09T06:57:02,2019-06-09T20:13:15,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,MMMX,76675099999,76685099999"
la paz mexico,2019-06-10,30,11,19.7,28.4,11,19.6,5.8,43.6,0,0,0,,0,0,48.2,38.8,24.8,1012.1,52.7,15.1,315.7,27.2,10,,2019-06-10T06:57:05,2019-06-10T20:13:35,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76681099999,76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76675099999,MMMX"
la paz mexico,2019-06-11,26.9,11.1,19.1,26.3,11.1,19.1,8.2,51.7,0,0,0,,0,0,21.6,25.9,27.8,1012.3,66.5,14.2,354.8,30.7,10,,2019-06-11T06:57:10,2019-06-11T20:13:54,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76685099999,MMMX,76675099999,MMTO"
la paz mexico,2019-06-12,29,11.1,19.6,28.5,11.1,19.6,9.9,56.5,4.676,100,8.33,rain,0,0,21.6,27.7,16.7,1008.7,61.4,12.1,293.6,25.4,9,,2019-06-12T06:57:16,2019-06-12T20:14:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,MMTO,76685099999,76675099999"
la paz mexico,2019-06-13,22.9,13.1,17.6,22.9,13.1,17.6,10.5,64.8,3.52,100,16.67,rain,0,0,18,23.5,38.9,1010.7,87.1,12.3,203.8,17.6,8,,2019-06-13T06:57:22,2019-06-13T20:14:31,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-06-14,28,14.1,18.2,28.5,14.1,18.2,11.6,67.5,1.409,100,20.83,rain,0,0,18,25.7,17.7,1012,80.6,11.6,211.6,18.3,7,,2019-06-14T06:57:29,2019-06-14T20:14:49,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
la paz mexico,2019-06-15,26.1,10.1,18.9,26.1,10.1,18.9,10.5,62.9,3.09,100,12.5,rain,0,0,,24.7,60.1,1008.5,77.1,10,223.7,19.2,7,,2019-06-15T06:57:37,2019-06-15T20:15:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,MMPB,76679399999,76680099999,MMCB,remote,76683099999,76675099999,76685099999,MMMX"
la paz mexico,2019-06-16,27,12,19.7,26.3,12,19.6,11,61.7,2.207,100,8.33,rain,0,0,,25.9,123,1006.8,57.3,10.1,305.8,26.5,10,,2019-06-16T06:57:46,2019-06-16T20:15:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76681099999,76726099999,76675399999,76679399999,76680099999,MMCB,remote,76683099999,MMTO,76685099999,76675099999,MMMX"
la paz mexico,2019-06-17,28.7,10.1,20.6,27.9,10.1,20.4,9.9,56.2,0.513,100,4.17,rain,0,0,48.2,26.3,50.1,1006.5,56.1,11.2,317.5,27.4,10,,2019-06-17T06:57:56,2019-06-17T20:15:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,76683099999,MMMX,76681099999,MMPB,76680099999,MMCB,76675099999,76685099999,MMTO"
